"id"|"status"|"company_parking_lot_id"|"cms_created"|"cms_updated"
"144222"|"occupied"|"50"|"2019-02-04 08:07:05"|"2019-02-04 08:07:05"
"144223"|"occupied"|"49"|"2019-02-04 08:15:05"|"2019-02-04 08:15:05"
"144224"|"occupied"|"29"|"2019-02-04 08:23:05"|"2019-02-04 08:23:05"
"144225"|"free"|"69"|"2019-02-04 08:23:06"|"2019-02-04 08:23:06"
"144226"|"occupied"|"52"|"2019-02-04 08:24:06"|"2019-02-04 08:24:06"
"144227"|"occupied"|"5"|"2019-02-04 08:27:07"|"2019-02-04 08:27:07"
"144228"|"occupied"|"57"|"2019-02-04 08:27:07"|"2019-02-04 08:27:07"
"144229"|"occupied"|"75"|"2019-02-04 08:27:07"|"2019-02-04 08:27:07"
"144230"|"free"|"75"|"2019-02-04 08:28:06"|"2019-02-04 08:28:06"
"144231"|"free"|"11"|"2019-02-04 08:37:04"|"2019-02-04 08:37:04"
"144232"|"occupied"|"11"|"2019-02-04 08:44:04"|"2019-02-04 08:44:04"
"144233"|"free"|"57"|"2019-02-04 08:44:05"|"2019-02-04 08:44:05"
"144234"|"occupied"|"73"|"2019-02-04 08:44:06"|"2019-02-04 08:44:06"
"144235"|"occupied"|"40"|"2019-02-04 08:46:05"|"2019-02-04 08:46:05"
"144236"|"occupied"|"57"|"2019-02-04 08:47:05"|"2019-02-04 08:47:05"
"144237"|"occupied"|"28"|"2019-02-04 08:48:05"|"2019-02-04 08:48:05"
"144238"|"occupied"|"13"|"2019-02-04 08:54:03"|"2019-02-04 08:54:03"
"144239"|"occupied"|"78"|"2019-02-04 08:56:07"|"2019-02-04 08:56:07"
"144240"|"free"|"83"|"2019-02-04 08:58:06"|"2019-02-04 08:58:06"
"144241"|"free"|"57"|"2019-02-04 08:59:05"|"2019-02-04 08:59:05"
"144242"|"occupied"|"81"|"2019-02-04 08:59:05"|"2019-02-04 08:59:05"
"144243"|"occupied"|"9"|"2019-02-04 09:00:05"|"2019-02-04 09:00:05"
"144244"|"occupied"|"38"|"2019-02-04 09:00:06"|"2019-02-04 09:00:06"
"144245"|"occupied"|"90"|"2019-02-04 09:01:06"|"2019-02-04 09:01:06"
"144246"|"occupied"|"75"|"2019-02-04 09:02:06"|"2019-02-04 09:02:06"
"144247"|"occupied"|"76"|"2019-02-04 09:02:06"|"2019-02-04 09:02:06"
"144248"|"occupied"|"7"|"2019-02-04 09:03:02"|"2019-02-04 09:03:02"
"144249"|"occupied"|"85"|"2019-02-04 09:03:03"|"2019-02-04 09:03:03"
"144250"|"occupied"|"77"|"2019-02-04 09:03:04"|"2019-02-04 09:03:04"
"144251"|"occupied"|"6"|"2019-02-04 09:10:05"|"2019-02-04 09:10:05"
"144252"|"occupied"|"91"|"2019-02-04 09:10:06"|"2019-02-04 09:10:06"
"144253"|"occupied"|"42"|"2019-02-04 09:11:05"|"2019-02-04 09:11:05"
"144254"|"occupied"|"43"|"2019-02-04 09:14:05"|"2019-02-04 09:14:05"
"144255"|"free"|"53"|"2019-02-04 09:15:05"|"2019-02-04 09:15:05"
"144256"|"occupied"|"51"|"2019-02-04 09:17:05"|"2019-02-04 09:17:05"
"144257"|"occupied"|"53"|"2019-02-04 09:21:08"|"2019-02-04 09:21:08"
"144259"|"free"|"52"|"2019-02-04 09:26:06"|"2019-02-04 09:26:06"
"144262"|"occupied"|"86"|"2019-02-04 09:32:06"|"2019-02-04 09:32:06"
"144264"|"occupied"|"4"|"2019-02-04 09:33:04"|"2019-02-04 09:33:04"
"144265"|"occupied"|"87"|"2019-02-04 09:33:05"|"2019-02-04 09:33:05"
"144266"|"free"|"86"|"2019-02-04 09:33:05"|"2019-02-04 09:33:05"
"144267"|"occupied"|"64"|"2019-02-04 09:35:06"|"2019-02-04 09:35:06"
"144268"|"free"|"4"|"2019-02-04 09:37:04"|"2019-02-04 09:37:04"
"144269"|"occupied"|"4"|"2019-02-04 09:38:04"|"2019-02-04 09:38:04"
"144270"|"occupied"|"55"|"2019-02-04 09:40:07"|"2019-02-04 09:40:07"
"144271"|"occupied"|"74"|"2019-02-04 09:45:06"|"2019-02-04 09:45:06"
"144273"|"occupied"|"41"|"2019-02-04 09:52:04"|"2019-02-04 09:52:04"
"144274"|"occupied"|"57"|"2019-02-04 09:52:05"|"2019-02-04 09:52:05"
"144275"|"occupied"|"52"|"2019-02-04 09:53:06"|"2019-02-04 09:53:06"
"144276"|"occupied"|"58"|"2019-02-04 09:55:08"|"2019-02-04 09:55:08"
"144277"|"occupied"|"70"|"2019-02-04 09:58:05"|"2019-02-04 09:58:05"
"144278"|"occupied"|"69"|"2019-02-04 10:11:04"|"2019-02-04 10:11:04"
"144279"|"occupied"|"45"|"2019-02-04 10:13:05"|"2019-02-04 10:13:05"
"144280"|"occupied"|"59"|"2019-02-04 10:19:05"|"2019-02-04 10:19:05"
"144281"|"free"|"45"|"2019-02-04 10:20:05"|"2019-02-04 10:20:05"
"144282"|"occupied"|"83"|"2019-02-04 10:21:06"|"2019-02-04 10:21:06"
"144283"|"free"|"80"|"2019-02-04 10:23:07"|"2019-02-04 10:23:07"
"144284"|"occupied"|"45"|"2019-02-04 10:33:04"|"2019-02-04 10:33:04"
"144285"|"free"|"51"|"2019-02-04 10:34:05"|"2019-02-04 10:34:05"
"144286"|"occupied"|"62"|"2019-02-04 10:45:10"|"2019-02-04 10:45:10"
"144287"|"free"|"48"|"2019-02-04 10:50:06"|"2019-02-04 10:50:06"
"144288"|"free"|"73"|"2019-02-04 10:50:06"|"2019-02-04 10:50:06"
"144289"|"occupied"|"21"|"2019-02-04 10:51:05"|"2019-02-04 10:51:05"
"144290"|"occupied"|"73"|"2019-02-04 10:51:06"|"2019-02-04 10:51:06"
"144291"|"free"|"45"|"2019-02-04 10:53:04"|"2019-02-04 10:53:05"
"144292"|"free"|"47"|"2019-02-04 10:53:05"|"2019-02-04 10:53:05"
"144293"|"occupied"|"63"|"2019-02-04 10:57:06"|"2019-02-04 10:57:06"
"144294"|"free"|"73"|"2019-02-04 10:58:05"|"2019-02-04 10:58:05"
"144297"|"free"|"85"|"2019-02-04 11:05:06"|"2019-02-04 11:05:06"
"144298"|"occupied"|"47"|"2019-02-04 11:12:05"|"2019-02-04 11:12:05"
"144299"|"free"|"53"|"2019-02-04 11:14:06"|"2019-02-04 11:14:06"
"144300"|"free"|"14"|"2019-02-04 11:16:05"|"2019-02-04 11:16:05"
"144301"|"occupied"|"51"|"2019-02-04 11:16:06"|"2019-02-04 11:16:06"
"144302"|"free"|"75"|"2019-02-04 11:16:06"|"2019-02-04 11:16:06"
"144303"|"occupied"|"73"|"2019-02-04 11:16:06"|"2019-02-04 11:16:06"
"144304"|"free"|"38"|"2019-02-04 11:18:05"|"2019-02-04 11:18:05"
"144305"|"occupied"|"14"|"2019-02-04 11:35:05"|"2019-02-04 11:35:05"
"144306"|"occupied"|"75"|"2019-02-04 11:39:05"|"2019-02-04 11:39:05"
"144307"|"free"|"76"|"2019-02-04 11:40:06"|"2019-02-04 11:40:06"
"144308"|"occupied"|"38"|"2019-02-04 11:46:05"|"2019-02-04 11:46:05"
"144309"|"free"|"21"|"2019-02-04 11:54:08"|"2019-02-04 11:54:08"
"144311"|"occupied"|"80"|"2019-02-04 11:58:05"|"2019-02-04 11:58:05"
"144312"|"free"|"78"|"2019-02-04 12:00:06"|"2019-02-04 12:00:06"
"144313"|"free"|"75"|"2019-02-04 12:02:06"|"2019-02-04 12:02:06"
"144314"|"occupied"|"3"|"2019-02-04 12:05:04"|"2019-02-04 12:05:04"
"144315"|"occupied"|"65"|"2019-02-04 12:05:05"|"2019-02-04 12:05:05"
"144316"|"occupied"|"75"|"2019-02-04 12:07:07"|"2019-02-04 12:07:07"
"144317"|"free"|"77"|"2019-02-04 12:07:07"|"2019-02-04 12:07:07"
"144318"|"free"|"55"|"2019-02-04 12:13:05"|"2019-02-04 12:13:05"
"144319"|"occupied"|"76"|"2019-02-04 12:13:06"|"2019-02-04 12:13:06"
"144320"|"occupied"|"66"|"2019-02-04 12:24:06"|"2019-02-04 12:24:06"
"144321"|"occupied"|"48"|"2019-02-04 12:29:06"|"2019-02-04 12:29:06"
"144322"|"free"|"38"|"2019-02-04 12:30:05"|"2019-02-04 12:30:05"
"144323"|"occupied"|"85"|"2019-02-04 12:35:06"|"2019-02-04 12:35:06"
"144324"|"free"|"74"|"2019-02-04 12:36:06"|"2019-02-04 12:36:06"
"144325"|"occupied"|"78"|"2019-02-04 12:36:06"|"2019-02-04 12:36:06"
"144326"|"free"|"4"|"2019-02-04 12:43:04"|"2019-02-04 12:43:04"
"144327"|"occupied"|"86"|"2019-02-04 12:44:05"|"2019-02-04 12:44:05"
"144328"|"occupied"|"55"|"2019-02-04 12:45:06"|"2019-02-04 12:45:06"
"144329"|"free"|"57"|"2019-02-04 12:47:05"|"2019-02-04 12:47:05"
"144330"|"free"|"75"|"2019-02-04 12:51:05"|"2019-02-04 12:51:05"
"144331"|"free"|"72"|"2019-02-04 12:51:05"|"2019-02-04 12:51:05"
"144332"|"free"|"78"|"2019-02-04 12:51:05"|"2019-02-04 12:51:05"
"144333"|"occupied"|"74"|"2019-02-04 13:02:06"|"2019-02-04 13:02:06"
"144334"|"free"|"76"|"2019-02-04 13:02:06"|"2019-02-04 13:02:06"
"144335"|"free"|"7"|"2019-02-04 13:05:09"|"2019-02-04 13:05:09"
"144336"|"free"|"40"|"2019-02-04 13:08:04"|"2019-02-04 13:08:04"
"144338"|"occupied"|"72"|"2019-02-04 13:24:05"|"2019-02-04 13:24:05"
"144340"|"occupied"|"31"|"2019-02-04 13:30:05"|"2019-02-04 13:30:05"
"144342"|"free"|"31"|"2019-02-04 13:36:05"|"2019-02-04 13:36:05"
"144344"|"occupied"|"53"|"2019-02-04 14:00:06"|"2019-02-04 14:00:06"
"144345"|"free"|"47"|"2019-02-04 14:04:02"|"2019-02-04 14:04:02"
"144346"|"occupied"|"47"|"2019-02-04 14:07:06"|"2019-02-04 14:07:06"
"144347"|"free"|"47"|"2019-02-04 14:18:06"|"2019-02-04 14:18:06"
"144348"|"free"|"64"|"2019-02-04 14:18:06"|"2019-02-04 14:18:06"
"144349"|"occupied"|"47"|"2019-02-04 14:20:10"|"2019-02-04 14:20:10"
"144350"|"free"|"67"|"2019-02-04 14:44:06"|"2019-02-04 14:44:06"
"144351"|"free"|"83"|"2019-02-04 14:52:05"|"2019-02-04 14:52:05"
"144352"|"free"|"86"|"2019-02-04 14:58:06"|"2019-02-04 14:58:06"
"144353"|"occupied"|"7"|"2019-02-04 15:00:05"|"2019-02-04 15:00:05"
"144354"|"free"|"72"|"2019-02-04 15:00:07"|"2019-02-04 15:00:07"
"144355"|"free"|"7"|"2019-02-04 15:01:05"|"2019-02-04 15:01:05"
"144356"|"occupied"|"4"|"2019-02-04 15:03:05"|"2019-02-04 15:03:05"
"144357"|"free"|"4"|"2019-02-04 15:04:06"|"2019-02-04 15:04:06"
"144358"|"free"|"10"|"2019-02-04 15:05:10"|"2019-02-04 15:05:10"
"144359"|"occupied"|"8"|"2019-02-04 15:07:05"|"2019-02-04 15:07:05"
"144360"|"free"|"60"|"2019-02-04 15:08:05"|"2019-02-04 15:08:05"
"144361"|"free"|"8"|"2019-02-04 15:15:07"|"2019-02-04 15:15:07"
"144362"|"occupied"|"31"|"2019-02-04 15:18:07"|"2019-02-04 15:18:07"
"144363"|"free"|"14"|"2019-02-04 15:23:05"|"2019-02-04 15:23:05"
"144364"|"free"|"71"|"2019-02-04 15:28:06"|"2019-02-04 15:28:06"
"144365"|"free"|"17"|"2019-02-04 15:33:05"|"2019-02-04 15:33:05"
"144366"|"free"|"74"|"2019-02-04 15:34:06"|"2019-02-04 15:34:06"
"144367"|"free"|"73"|"2019-02-04 15:35:07"|"2019-02-04 15:35:07"
"144368"|"free"|"82"|"2019-02-04 15:36:07"|"2019-02-04 15:36:07"
"144369"|"free"|"43"|"2019-02-04 15:41:06"|"2019-02-04 15:41:06"
"144370"|"free"|"68"|"2019-02-04 15:46:07"|"2019-02-04 15:46:07"
"144371"|"free"|"13"|"2019-02-04 16:01:08"|"2019-02-04 16:01:08"
"144372"|"free"|"65"|"2019-02-04 16:05:08"|"2019-02-04 16:05:08"
"144373"|"free"|"50"|"2019-02-04 16:08:05"|"2019-02-04 16:08:05"
"144374"|"free"|"90"|"2019-02-04 16:10:06"|"2019-02-04 16:10:06"
"144375"|"free"|"41"|"2019-02-04 16:13:04"|"2019-02-04 16:13:04"
"144376"|"occupied"|"38"|"2019-02-04 16:16:07"|"2019-02-04 16:16:07"
"144377"|"free"|"56"|"2019-02-04 16:17:03"|"2019-02-04 16:17:03"
"144378"|"free"|"62"|"2019-02-04 16:23:06"|"2019-02-04 16:23:06"
"144379"|"occupied"|"13"|"2019-02-04 16:25:05"|"2019-02-04 16:25:05"
"144380"|"free"|"16"|"2019-02-04 16:26:05"|"2019-02-04 16:26:05"
"144381"|"occupied"|"7"|"2019-02-04 16:27:06"|"2019-02-04 16:27:06"
"144382"|"free"|"7"|"2019-02-04 16:27:53"|"2019-02-04 16:27:53"
"144383"|"occupied"|"8"|"2019-02-04 16:27:53"|"2019-02-04 16:27:53"
"144384"|"free"|"8"|"2019-02-04 16:28:25"|"2019-02-04 16:28:25"
"144385"|"occupied"|"14"|"2019-02-04 16:28:36"|"2019-02-04 16:28:36"
"144386"|"free"|"14"|"2019-02-04 16:29:05"|"2019-02-04 16:29:05"
"144387"|"free"|"49"|"2019-02-04 16:30:07"|"2019-02-04 16:30:07"
"144388"|"occupied"|"88"|"2019-02-04 16:31:40"|"2019-02-04 16:31:40"
"144389"|"free"|"88"|"2019-02-04 16:32:06"|"2019-02-04 16:32:06"
"144390"|"occupied"|"86"|"2019-02-04 16:32:28"|"2019-02-04 16:32:28"
"144391"|"free"|"3"|"2019-02-04 16:33:04"|"2019-02-04 16:33:04"
"144392"|"free"|"86"|"2019-02-04 16:33:06"|"2019-02-04 16:33:06"
"144394"|"occupied"|"90"|"2019-02-04 16:33:24"|"2019-02-04 16:33:24"
"144395"|"free"|"90"|"2019-02-04 16:34:06"|"2019-02-04 16:34:06"
"144396"|"occupied"|"46"|"2019-02-04 16:34:37"|"2019-02-04 16:34:37"
"144397"|"free"|"46"|"2019-02-04 16:35:05"|"2019-02-04 16:35:05"
"144398"|"free"|"39"|"2019-02-04 16:35:16"|"2019-02-04 16:35:16"
"144399"|"occupied"|"49"|"2019-02-04 16:35:16"|"2019-02-04 16:35:16"
"144400"|"free"|"49"|"2019-02-04 16:36:06"|"2019-02-04 16:36:06"
"144401"|"occupied"|"50"|"2019-02-04 16:36:06"|"2019-02-04 16:36:06"
"144402"|"free"|"50"|"2019-02-04 16:36:54"|"2019-02-04 16:36:54"
"144403"|"occupied"|"56"|"2019-02-04 16:37:15"|"2019-02-04 16:37:15"
"144404"|"free"|"56"|"2019-02-04 16:37:49"|"2019-02-04 16:37:49"
"144405"|"occupied"|"57"|"2019-02-04 16:37:58"|"2019-02-04 16:37:58"
"144406"|"free"|"57"|"2019-02-04 16:38:58"|"2019-02-04 16:38:58"
"144407"|"occupied"|"60"|"2019-02-04 16:39:27"|"2019-02-04 16:39:27"
"144408"|"free"|"60"|"2019-02-04 16:40:06"|"2019-02-04 16:40:06"
"144409"|"occupied"|"62"|"2019-02-04 16:40:06"|"2019-02-04 16:40:06"
"144410"|"free"|"13"|"2019-02-04 16:40:53"|"2019-02-04 16:40:53"
"144411"|"free"|"62"|"2019-02-04 16:40:53"|"2019-02-04 16:40:53"
"144412"|"occupied"|"64"|"2019-02-04 16:41:33"|"2019-02-04 16:41:33"
"144413"|"free"|"64"|"2019-02-04 16:41:58"|"2019-02-04 16:41:58"
"144414"|"occupied"|"65"|"2019-02-04 16:41:58"|"2019-02-04 16:41:58"
"144415"|"free"|"65"|"2019-02-04 16:42:51"|"2019-02-04 16:42:51"
"144416"|"occupied"|"67"|"2019-02-04 16:43:06"|"2019-02-04 16:43:06"
"144417"|"occupied"|"68"|"2019-02-04 16:43:34"|"2019-02-04 16:43:34"
"144418"|"free"|"67"|"2019-02-04 16:43:34"|"2019-02-04 16:43:34"
"144419"|"free"|"12"|"2019-02-04 16:44:13"|"2019-02-04 16:44:13"
"144420"|"free"|"89"|"2019-02-04 16:44:14"|"2019-02-04 16:44:14"
"144421"|"occupied"|"71"|"2019-02-04 16:44:14"|"2019-02-04 16:44:14"
"144422"|"free"|"68"|"2019-02-04 16:44:14"|"2019-02-04 16:44:14"
"144423"|"free"|"71"|"2019-02-04 16:45:30"|"2019-02-04 16:45:30"
"144424"|"occupied"|"73"|"2019-02-04 16:45:33"|"2019-02-04 16:45:33"
"144425"|"occupied"|"72"|"2019-02-04 16:45:33"|"2019-02-04 16:45:33"
"144426"|"occupied"|"75"|"2019-02-04 16:46:07"|"2019-02-04 16:46:07"
"144427"|"occupied"|"74"|"2019-02-04 16:46:07"|"2019-02-04 16:46:07"
"144428"|"free"|"73"|"2019-02-04 16:46:07"|"2019-02-04 16:46:07"
"144429"|"free"|"72"|"2019-02-04 16:46:07"|"2019-02-04 16:46:07"
"144430"|"free"|"75"|"2019-02-04 16:46:53"|"2019-02-04 16:46:53"
"144431"|"free"|"74"|"2019-02-04 16:46:53"|"2019-02-04 16:46:53"
"144432"|"occupied"|"77"|"2019-02-04 16:46:53"|"2019-02-04 16:46:53"
"144433"|"occupied"|"76"|"2019-02-04 16:46:53"|"2019-02-04 16:46:53"
"144434"|"occupied"|"78"|"2019-02-04 16:48:07"|"2019-02-04 16:48:07"
"144435"|"free"|"77"|"2019-02-04 16:48:07"|"2019-02-04 16:48:07"
"144436"|"free"|"76"|"2019-02-04 16:48:07"|"2019-02-04 16:48:07"
"144437"|"occupied"|"82"|"2019-02-04 16:49:00"|"2019-02-04 16:49:00"
"144438"|"occupied"|"83"|"2019-02-04 16:49:00"|"2019-02-04 16:49:00"
"144439"|"free"|"78"|"2019-02-04 16:49:00"|"2019-02-04 16:49:00"
"144440"|"occupied"|"86"|"2019-02-04 16:49:51"|"2019-02-04 16:49:51"
"144441"|"free"|"82"|"2019-02-04 16:49:51"|"2019-02-04 16:49:51"
"144442"|"free"|"83"|"2019-02-04 16:49:51"|"2019-02-04 16:49:51"
"144443"|"occupied"|"84"|"2019-02-04 16:49:51"|"2019-02-04 16:49:51"
"144444"|"free"|"86"|"2019-02-04 16:51:06"|"2019-02-04 16:51:06"
"144445"|"free"|"84"|"2019-02-04 16:51:06"|"2019-02-04 16:51:06"
"144446"|"free"|"42"|"2019-02-04 16:57:05"|"2019-02-04 16:57:05"
"144447"|"occupied"|"27"|"2019-02-04 17:00:00"|"2019-02-04 17:00:00"
"144448"|"occupied"|"26"|"2019-02-04 17:00:00"|"2019-02-04 17:00:00"
"144449"|"free"|"85"|"2019-02-04 17:00:00"|"2019-02-04 17:00:00"
"144450"|"free"|"27"|"2019-02-04 17:00:54"|"2019-02-04 17:00:54"
"144451"|"free"|"26"|"2019-02-04 17:00:54"|"2019-02-04 17:00:54"
"144452"|"occupied"|"25"|"2019-02-04 17:00:54"|"2019-02-04 17:00:54"
"144453"|"occupied"|"24"|"2019-02-04 17:00:54"|"2019-02-04 17:00:54"
"144454"|"free"|"25"|"2019-02-04 17:01:36"|"2019-02-04 17:01:36"
"144455"|"free"|"24"|"2019-02-04 17:01:36"|"2019-02-04 17:01:36"
"144456"|"occupied"|"23"|"2019-02-04 17:01:36"|"2019-02-04 17:01:36"
"144457"|"occupied"|"22"|"2019-02-04 17:01:36"|"2019-02-04 17:01:36"
"144458"|"occupied"|"33"|"2019-02-04 17:02:28"|"2019-02-04 17:02:28"
"144459"|"free"|"23"|"2019-02-04 17:02:28"|"2019-02-04 17:02:28"
"144460"|"free"|"22"|"2019-02-04 17:02:28"|"2019-02-04 17:02:28"
"144461"|"occupied"|"21"|"2019-02-04 17:02:28"|"2019-02-04 17:02:28"
"144462"|"free"|"33"|"2019-02-04 17:03:04"|"2019-02-04 17:03:04"
"144463"|"occupied"|"34"|"2019-02-04 17:03:04"|"2019-02-04 17:03:04"
"144464"|"occupied"|"35"|"2019-02-04 17:03:04"|"2019-02-04 17:03:04"
"144465"|"free"|"21"|"2019-02-04 17:03:05"|"2019-02-04 17:03:05"
"144466"|"free"|"81"|"2019-02-04 17:03:05"|"2019-02-04 17:03:05"
"144467"|"free"|"34"|"2019-02-04 17:03:47"|"2019-02-04 17:03:47"
"144468"|"free"|"35"|"2019-02-04 17:03:47"|"2019-02-04 17:03:47"
"144469"|"occupied"|"36"|"2019-02-04 17:03:47"|"2019-02-04 17:03:47"
"144470"|"occupied"|"37"|"2019-02-04 17:03:47"|"2019-02-04 17:03:47"
"144471"|"free"|"31"|"2019-02-04 17:03:47"|"2019-02-04 17:03:47"
"144472"|"occupied"|"19"|"2019-02-04 17:04:18"|"2019-02-04 17:04:18"
"144473"|"occupied"|"20"|"2019-02-04 17:04:18"|"2019-02-04 17:04:18"
"144474"|"free"|"36"|"2019-02-04 17:04:18"|"2019-02-04 17:04:18"
"144475"|"free"|"37"|"2019-02-04 17:04:18"|"2019-02-04 17:04:18"
"144476"|"occupied"|"17"|"2019-02-04 17:05:01"|"2019-02-04 17:05:01"
"144477"|"occupied"|"18"|"2019-02-04 17:05:01"|"2019-02-04 17:05:01"
"144478"|"free"|"19"|"2019-02-04 17:05:01"|"2019-02-04 17:05:01"
"144479"|"free"|"20"|"2019-02-04 17:05:01"|"2019-02-04 17:05:01"
"144480"|"occupied"|"39"|"2019-02-04 17:05:47"|"2019-02-04 17:05:47"
"144481"|"occupied"|"16"|"2019-02-04 17:05:47"|"2019-02-04 17:05:47"
"144482"|"free"|"17"|"2019-02-04 17:05:47"|"2019-02-04 17:05:47"
"144483"|"free"|"18"|"2019-02-04 17:05:47"|"2019-02-04 17:05:47"
"144484"|"free"|"39"|"2019-02-04 17:06:06"|"2019-02-04 17:06:06"
"144485"|"free"|"16"|"2019-02-04 17:06:06"|"2019-02-04 17:06:06"
"144486"|"occupied"|"41"|"2019-02-04 17:06:26"|"2019-02-04 17:06:26"
"144487"|"occupied"|"40"|"2019-02-04 17:06:26"|"2019-02-04 17:06:26"
"144488"|"occupied"|"13"|"2019-02-04 17:07:05"|"2019-02-04 17:07:05"
"144489"|"occupied"|"14"|"2019-02-04 17:07:05"|"2019-02-04 17:07:05"
"144490"|"free"|"41"|"2019-02-04 17:07:05"|"2019-02-04 17:07:05"
"144491"|"free"|"40"|"2019-02-04 17:07:05"|"2019-02-04 17:07:05"
"144492"|"occupied"|"10"|"2019-02-04 17:07:55"|"2019-02-04 17:07:55"
"144493"|"occupied"|"12"|"2019-02-04 17:07:55"|"2019-02-04 17:07:55"
"144494"|"free"|"13"|"2019-02-04 17:07:55"|"2019-02-04 17:07:55"
"144495"|"free"|"14"|"2019-02-04 17:07:55"|"2019-02-04 17:07:55"
"144496"|"occupied"|"7"|"2019-02-04 17:08:39"|"2019-02-04 17:08:39"
"144497"|"occupied"|"8"|"2019-02-04 17:08:39"|"2019-02-04 17:08:39"
"144498"|"free"|"10"|"2019-02-04 17:08:39"|"2019-02-04 17:08:39"
"144499"|"free"|"12"|"2019-02-04 17:08:39"|"2019-02-04 17:08:39"
"144500"|"free"|"7"|"2019-02-04 17:09:03"|"2019-02-04 17:09:03"
"144501"|"free"|"8"|"2019-02-04 17:09:04"|"2019-02-04 17:09:04"
"144502"|"free"|"48"|"2019-02-04 17:09:05"|"2019-02-04 17:09:05"
"144503"|"occupied"|"43"|"2019-02-04 17:09:23"|"2019-02-04 17:09:23"
"144504"|"occupied"|"42"|"2019-02-04 17:09:23"|"2019-02-04 17:09:24"
"144505"|"occupied"|"3"|"2019-02-04 17:10:03"|"2019-02-04 17:10:03"
"144506"|"occupied"|"4"|"2019-02-04 17:10:03"|"2019-02-04 17:10:03"
"144507"|"free"|"43"|"2019-02-04 17:10:03"|"2019-02-04 17:10:03"
"144508"|"free"|"42"|"2019-02-04 17:10:03"|"2019-02-04 17:10:03"
"144509"|"free"|"3"|"2019-02-04 17:11:05"|"2019-02-04 17:11:05"
"144510"|"free"|"4"|"2019-02-04 17:11:05"|"2019-02-04 17:11:05"
"144511"|"occupied"|"46"|"2019-02-04 17:13:05"|"2019-02-04 17:13:05"
"144512"|"free"|"9"|"2019-02-04 17:15:02"|"2019-02-04 17:15:02"
"144513"|"free"|"70"|"2019-02-04 17:24:05"|"2019-02-04 17:24:05"
"144514"|"free"|"15"|"2019-02-04 17:25:05"|"2019-02-04 17:25:05"
"144515"|"free"|"87"|"2019-02-04 17:33:06"|"2019-02-04 17:33:06"
"144516"|"free"|"28"|"2019-02-04 17:35:05"|"2019-02-04 17:35:05"
"144517"|"free"|"11"|"2019-02-04 17:38:05"|"2019-02-04 17:38:05"
"144518"|"free"|"55"|"2019-02-04 17:38:06"|"2019-02-04 17:38:06"
"144519"|"free"|"91"|"2019-02-04 17:47:06"|"2019-02-04 17:47:06"
"144520"|"free"|"53"|"2019-02-04 17:50:07"|"2019-02-04 17:50:07"
"144521"|"free"|"69"|"2019-02-04 17:59:06"|"2019-02-04 17:59:06"
"144522"|"free"|"32"|"2019-02-04 18:11:07"|"2019-02-04 18:11:07"
"144523"|"free"|"6"|"2019-02-04 18:13:05"|"2019-02-04 18:13:05"
"144524"|"occupied"|"42"|"2019-02-04 18:13:05"|"2019-02-04 18:13:05"
"144525"|"free"|"5"|"2019-02-04 18:14:04"|"2019-02-04 18:14:04"
"144526"|"free"|"42"|"2019-02-04 18:14:05"|"2019-02-04 18:14:05"
"144527"|"free"|"46"|"2019-02-04 18:21:05"|"2019-02-04 18:21:05"
"144528"|"free"|"79"|"2019-02-04 18:21:06"|"2019-02-04 18:21:06"
"144529"|"free"|"29"|"2019-02-04 18:32:05"|"2019-02-04 18:32:05"
"144530"|"free"|"47"|"2019-02-04 18:41:05"|"2019-02-04 18:41:05"
"144531"|"free"|"59"|"2019-02-04 18:41:05"|"2019-02-04 18:41:05"
"144532"|"free"|"51"|"2019-02-04 18:42:06"|"2019-02-04 18:42:06"
"144533"|"free"|"63"|"2019-02-04 18:47:04"|"2019-02-04 18:47:04"
"144534"|"free"|"44"|"2019-02-04 18:57:04"|"2019-02-04 18:57:04"
"144535"|"occupied"|"47"|"2019-02-04 18:58:06"|"2019-02-04 18:58:06"
"144536"|"free"|"47"|"2019-02-04 18:59:05"|"2019-02-04 18:59:05"
"144537"|"occupied"|"51"|"2019-02-04 19:02:05"|"2019-02-04 19:02:05"
"144538"|"free"|"51"|"2019-02-04 19:03:04"|"2019-02-04 19:03:04"
"144539"|"free"|"38"|"2019-02-04 19:04:05"|"2019-02-04 19:04:05"
"144540"|"free"|"52"|"2019-02-04 19:05:07"|"2019-02-04 19:05:07"
"144541"|"free"|"54"|"2019-02-04 19:41:06"|"2019-02-04 19:41:06"
"144542"|"free"|"66"|"2019-02-04 19:54:04"|"2019-02-04 19:54:04"
"144543"|"occupied"|"45"|"2019-02-04 20:04:05"|"2019-02-04 20:04:05"
"144544"|"free"|"45"|"2019-02-04 20:54:05"|"2019-02-04 20:54:05"
"144545"|"occupied"|"64"|"2019-02-05 05:21:05"|"2019-02-05 05:21:05"
"144546"|"occupied"|"67"|"2019-02-05 06:26:06"|"2019-02-05 06:26:06"
"144547"|"occupied"|"43"|"2019-02-05 06:35:05"|"2019-02-05 06:35:05"
"144548"|"occupied"|"59"|"2019-02-05 06:37:05"|"2019-02-05 06:37:05"
"144549"|"free"|"59"|"2019-02-05 06:38:06"|"2019-02-05 06:38:06"
"144550"|"occupied"|"69"|"2019-02-05 06:50:05"|"2019-02-05 06:50:05"
"144551"|"occupied"|"60"|"2019-02-05 06:52:05"|"2019-02-05 06:52:05"
